original;translation;
WLEWU;FILLER / INLET
WLOT;INTAKE / INLET
WLOTU;INTAKE / INLET
WNĘKA;RECESS / POCKET
WNĘKI;RECESSES / POCKETS
WNĘTRZA;INTERIOR
WOD;WATER
WODNY;WATER
WODY;WATER
WPINKA;CLIP / FASTENER
WPINKI;CLIPS / FASTENERS
WPORNIK;SUPPORT / BRACKET
WPRYSKIWACZY;INJECTORS
WSKAŹNIK;INDICATOR / GAUGE
WSKAŹNIKÓW;INDICATORS / GAUGES
WSPOMAGANIA;POWER STEERING
WSPOMAGANIA+WĘŻE;POWER STEERING+HOSES
WSPORNIK;SUPPORT / BRACKET
WSPORNIKA;SUPPORT / BRACKET
WSPORNIKIEM;SUPPORT / BRACKET
WSTECZNEGO;REVERSE
WSTĘPNA;PRELIMINARY / PRE-
WTRSYKIWACZ;INJECTOR
WTRYSK;INJECTION
WTRYSKI;INJECTION / INJECTORS
WTRYSKIWACZ;INJECTOR
WTRYSKIWACZE;INJECTORS
WTRYSKIWACZY;INJECTORS
WTRYSKOWA;INJECTION
WTRYSKOWE;INJECTION
WTRYSKOWEJ;INJECTION
WTRYSKU;INJECTION
WTRYSKÓW;INJECTION
WTYCZKA;PLUG / CONNECTOR
WTÓRNEGO;SECONDARY
WUGŁUSZENIE;SOUNDPROOFING / INSULATION
WYBIERAK;GEAR SELECTOR
WYCIERACZEK;WIPERS
WYCIERACZKI;WIPERS
WYCISZANIA;SOUNDPROOFING
WYCISZENIA;SOUNDPROOFING
WYCIĄGARKA;WINCH
WYCIĄGARKI;WINCH
WYDECH;EXHAUST
WYDECHOW;EXHAUST
WYDECHOWA;EXHAUST
WYDECHOWEGO;EXHAUST
WYDECHOWY;EXHAUST
WYDECHU;EXHAUST
WYGŁUSZENIE;SOUNDPROOFING / INSULATION
WYKRYWANIA;DETECTION
WYKŁADZINA;CARPETING / LINER
WYPEŁNIENIE;FILLING / PADDING
WYRÓWNAWCZEGO;EXPANSION / COMPENSATING
WYRÓWNAWCZY;EXPANSION / COMPENSATING
WYRÓWNOWAŻAJĄCY;BALANCING
WYSOKIEGO;HIGH
WYSOKOTONOWY;TWEETER / HIGH-TONE
WYSOKOŚCI;HEIGHT
WYSPRZEGLIK;CLUTCH SLAVE CYLINDER
WYSPRZÉGLIK;CLUTCH SLAVE CYLINDER
WYSPRZÉGLIKA;CLUTCH SLAVE CYLINDER
WYSWIETLACZA;DISPLAY
WYWROTU;TIPPING / CAB TILT
WYŚWIETLACZ;DISPLAY
WYŚWIETLACZA;DISPLAY
WYŚWIETLACZEM;DISPLAY
WZMACNIACZ;AMPLIFIER
WZMACNIACZA;AMPLIFIER
WZMOCNIENIE;REINFORCEMENT
WĄS;STEERING ARM / PITMAN ARM
WĄŻ;HOSE
WĘGLOWEGO;CARBON / CHARCOAL
WĘGLOWY;CARBON / CHARCOAL
WĘŻA;HOSE
WŁACZNIK;SWITCH
WŁĄCZNIK;SWITCH
XENON;XENON
XF;XF
XXI;XXI
YG7;YG7
YOKOHAMA;YOKOHAMA
Z;WITH / FROM
Z/C;Z/C
ZA;BEHIND
ZABUDOWA;BODY / STRUCTURE / HOUSING
ZACISK;BRAKE CALIPER / CLAMP
ZACISKI;BRAKE CALIPERS / CLAMPS
ZACISKU;BRAKE CALIPER / CLAMP
ZACZEP;HITCH / COUPLING / HOOK
ZAGŁÓWEK;HEADREST
ZAGŁÓWKI;HEADRESTS
ZAJĘCIA;OCCUPANCY
ZAKABINOWA;BEHIND-CABIN
ZAKABINOWY;BEHIND-CABIN
ZAKOŃCZENIE;END PIECE / TERMINATION
ŻALUZJA;SHUTTER / BLIND
ZAMACHOWE;FLYWHEEL
ZAMCHOWE;FLYWHEEL
ZAMEK;LOCK
ZAMKA;LOCK
ZAMKI;LOCKS
ZAMKÓW;LOCKS
ZAMYKANIA;CLOSING
ZANOTTI;ZANOTTI
ZAPALNICZKI;CIGARETTE LIGHTER
ZAPAROWANIA;FOGGING / MISTING
ZAPASOWEGO;SPARE
ZAPINKA;CLIP / FASTENER
ZAPINKI;CLIPS / FASTENERS
ZAPŁONOWA;IGNITION
ZAPŁONOWE;IGNITION
ZAPŁONOWY;IGNITION
ZAPŁONU;IGNITION
ZASILAJĄCY;POWER SUPPLY / FEED
ZASILANIA;POWER SUPPLY / FEED
ZAVOLI;ZAVOLI
ZAWIAS;HINGE
ZAWIASU;HINGE
ZAWIASY;HINGES
ZAWIASÓW;HINGES
ZAWIESZENIA;SUSPENSION
ZAWIESZENIE;SUSPENSION
ZAWORÓW;VALVES
ZAWÓE;VALVE
ZAWÓR;VALVE
ZAŁADUNKOWA;LOADING
ZAŚLEPKA;BLANKING PLUG / COVER
ZAŚLEPKĄ;BLANKING PLUG / COVER
ZBIORNICZEK;RESERVOIR / TANK
ZBIORNICZKA;RESERVOIR / TANK
ZBIORNIK;TANK
ZBIORNIKA;TANK
ZBLIŻENIOWY;PROXIMITY
ZDALNEGO;REMOTE
ZDERZAK;BUMPER
ZDERZAKA;BUMPER
ZE;FROM / WITH
ZEGAREK;CLOCK / WATCH
ZEGARY;INSTRUMENT CLUSTER / GAUGES
ZEGARÓW;INSTRUMENT CLUSTER / GAUGES
ZENEC;ZENEC
ZENIT;ZENIT
ZERO;ZERO
ZESPOLONY;COMBINED / ASSEMBLY
ZESPÓŁ;ASSEMBLY / UNIT
ZESTAW;SET / KIT
ZETA;ZETA
ZETA-N;ZETA-N
ZETA-S;ZETA-S
ZGARNIAJĄCA;SCRAPER / WIPER
ZGARNIAJĄCE;SCRAPERS / WIPERS
ZGNIOTU;CRUMPLE / CRUSH
ZGW;ZGW
ZIMA;WINTER
ZIMOWE;WINTER
ZMIANY;CHANGE
ZMIENIARKA;CD CHANGER
ZMIENNEJ;VARIABLE
ZMIENNYCH;VARIABLE
ZMIERZCHU;DUSK / TWILIGHT
ZNACZEK;BADGE / EMBLEM
ZR17;ZR17
ZWIJAK;REEL / CLOCK SPRING
ZWIJARKA;REEL / ROLLER
ZWROTNICA;STEERING KNUCKLE
ZWROTNICA,;STEERING KNUCKLE,
ZWROTNICY;STEERING KNUCKLE
ZWROTNY;RETURN / CHECK
ZĘBATE;TOOTHED / GEARED
ZĘBATKA;SPROCKET / GEAR
ZŁOMU;SCRAP
ZŁĄCZE;CONNECTOR / COUPLING
ĆWIARTKA;QUARTER PANEL
ŁACZE;LINK / CONNECTION
ŁACZNIK;CONNECTOR / LINK / STABILIZER LINK
ŁADOWANIA;CHARGING
ŁADOWAREK;CHARGERS
ŁADOWARKA;CHARGER
ŁADUNKOWA;CARGO / LOADING
ŁAPA;BRACKET / ENGINE MOUNT / CLAW
ŁAPACZ;CATCHER / TRAP
ŁAPAMI;BRACKETS / MOUNTS
ŁAPY;BRACKETS / MOUNTS
ŁOPATKI;PADDLES / BLADES
ŁOZYSKO;BEARING
ŁOŻYSKO;BEARING
ŁYŻKA;BUCKET / SPOON / SHOVEL
ŁÓŻKA;BEDS
ŁÓŻKO;BED
ŁĄCZNIK;CONNECTOR / LINK / STABILIZER LINK
ŚCIANA;WALL / BULKHEAD
ŚCIANY;WALLS / BULKHEADS
ŚLIMAKOWA;WORM / SCROLL
ŚLIZG;SLIDE / GUIDE
ŚLIZGI;SLIDES / GUIDES
ŚRODEK;CENTER / INTERIOR / AGENT
ŚRODKOWA;CENTER / MIDDLE
ŚRODKOWEGO;CENTER / MIDDLE
ŚRODKOWY;CENTER / MIDDLE
ŚROKOWEGO;CENTER / MIDDLE
ŚRUBA;BOLT / SCREW
ŚRUBY;BOLTS / SCREWS
ŚWAITEŁ;LIGHTS
ŚWIATEŁ;LIGHTS
ŚWIATŁA;LIGHTS
ŚWIATŁO;LIGHT
ŚWIEC;SPARK PLUGS / GLOW PLUGS
ŚWIECA;SPARK PLUG / GLOW PLUG
ŚWIETLÓWKA;FLUORESCENT LAMP
ŻALUZJA;SHUTTER / BLIND
ŻALUZJI;SHUTTER / BLIND
ŻAROWA;GLOW
ŻAROWYCH;GLOW
ŻARÓWKA;BULB
